11   42.77213     -23.77135    1803.19846   211 130.52918    177.30078    99.87024     22  0.0          0.0          0.0         
11   39.80768     71.76911     1749.46463   211 -191.48766   101.12698    232.90384    22  0.0          0.0          0.0         
11   67.70837     -9.51178     1717.28504   211 227.91553    -134.10877   90.62268     22  0.0          0.0          0.0         
11   26.62791     -0.43716     1852.76949   211 -134.24325   -92.55847    -44.77415    22  0.0          0.0          0.0         
11   -3.07162     -14.20329    1803.33745   211 38.00401     127.91199    260.56016    22  0.0          0.0          0.0         
11   29.02109     -13.56867    1954.63336   211 -24.58981    41.03981     -51.58181    22  0.0          0.0          0.0         
11   -22.12306    18.94023     1817.35337   211 61.85022     127.7581     229.02739    22  0.0          0.0          0.0         
11   70.68452     12.19243     1468.46473   211 356.13757    -135.50171   290.0579     22  -0.01126     -0.00074     6.90239     
11   -56.90486    -21.15142    1471.10975   211 96.16572     -47.63878    640.84053    22  0.0          0.0          0.0         
11   21.78361     -13.19125    1934.88264   211 -48.67261    -6.45871     134.80479    22  0.0          0.0          0.0         
11   -110.46886   -172.28171   1847.62645   211 -24.12251    -61.99963    -80.91966    22  0.0          0.0          0.0         
11   17.21841     1.49642      1763.71086   211 20.2909      203.58758    -66.9857     22  0.0          0.0          0.0         
11   -23.7677     -6.62929     1827.32224   211 143.80449    -144.33402   29.75024     22  0.0          0.0          0.0         
11   -23.79435    -46.63584    1844.6579    211 -153.14184   -93.51461    10.57252     22  0.0          0.0          0.0         
11   102.60995    -40.19381    1738.77633   211 57.83926     -61.91246    338.06512    22  0.0          0.0          0.0         
11   54.31828     74.11368     1623.46339   211 -72.46389    -320.48503   11.3678      22  0.0          0.0          0.0         
11   74.49957     6.0544       1808.72107   211 -54.87835    -203.59217   140.82536    22  0.0          0.0          0.0         
11   -194.22445   -12.05857    1659.5124    211 175.91587    -111.65119   380.81455    22  0.0          0.0          0.0         
11   -6.31114     15.22477     1738.77788   211 77.19753     230.81343    195.81112    22  0.0          0.0          0.0         
11   70.00141     30.33021     679.86733    211 -521.39199   41.3298      1197.64984   22  0.0          0.0          0.0         
11   -7.31377     45.69739     1614.94732   211 -188.94304   82.03575     421.48599    22  0.0          0.0          0.0         
11   -75.07176    63.23848     1449.72861   211 -91.5841     -140.25214   603.14757    22  -1.24199     0.7452       27.65367    
11   -33.69081    1.30922      1818.58575   211 -118.3091    160.76192    10.41038     22  0.0          0.0          0.0         
11   146.63942    3.55465      1927.30725   211 -53.46984    -29.56924    100.40902    22  1.39361      0.07019      16.47417    
11   66.13106     -16.0789     1138.35061   211 -49.44135    -128.38188   965.91336    22  0.0          0.0          0.0         
11   -23.78204    -155.07823   1898.92566   211 119.84065    77.26014     46.5728      22  0.0          0.0          0.0         
11   -5.91907     -185.47907   1663.15854   211 -30.24176    121.81751    -174.84757   22  0.0          0.0          0.0         
11   125.9338     -39.22321    1663.4382    211 -231.6815    -207.26375   190.4081     22  0.0          0.0          0.0         
11   -108.87485   -32.71532    1900.54297   211 28.52872     -74.77636    149.99473    22  0.0          0.0          0.0         
11   2.87675      -25.43567    1750.00584   211 256.84857    52.27956     90.21161     22  0.0          0.0          0.0         
