-54.6043  -44.2669
0  1
-44.8337  -54.2623
0  1
-3.80269  -70.2033
0  1
-10.1647  -69.6589
0  1
65.8683  -25.2676
0  1
-69.8055  10.2951
0  1
70.4739  -7.6847
0  1
-64.1326  29.1355
0  1
70.2267  7.61395
0  1
-18.9554  -68.2672
0  1
53.3744  46.4531
0  1
26.4774  65.5974
0  1
-11.1305  -69.6698
0  1
-32.5867  -62.5439
0  1
-31.7762  -62.9993
0  1
24.9324  66.0451
0  1
70.1054  9.73379
0  1
-11.4673  69.9877
0  1
-35.0631  -61.4465
0  1
47.7844  51.6158
0  1
-64.5218  28.5812
0  1
-24.1505  -66.3358
0  1
-30.2186  63.4119
0  1
61.6281  -34.2789
0  1
-65.7173  26.3256
0  1
-24.6651  66.3927
0  1
53.3974  46.3593
0  1
24.8891  -66.0192
0  1
-12.2457  -69.7753
0  1
68.0848  -19.0198
0  1
30.6263  63.3755
0  1
-35.5132  60.9421
0  1
-61.1827  -35.2403
0  1
-63.1186  -32.1134
0  1
24.3675  -66.5518
0  1
-69.4842  11.8088
36.4088  112.429
0  2
54.5277  45.1642
0  1
-60.8353  -35.9112
0  1
24.3281  66.1381
0  1
38.469  -59.3123
0  1
6.36542  70.1479
0  1
37.8404  -59.3274
0  1
70.5672  1.74098
0  1
-67.5644  19.8086
0  1
-65.7781  -25.6048
0  1
-34.1508  -62.0274
0  1
68.6385  -15.7012
0  1
47.1032  52.4462
0  1
40.3257  58.2859
0  1
-70.5331  -5.17341
0  1
56.1029  42.7115
0  1
2.17021  -70.7492
0  1
12.5498  -69.4488
0  1
68.4099  -17.2721
0  1
-70.7712  2.74015
0  1
-39.817  -58.2133
0  1
34.1919  61.8233
0  1
69.8921  11.6413
0  1
-1.32859  -70.9416
0  1
-68.3675  16.7042
0  1
-22.5833  66.7838
0  1
-70.147  5.41851
0  1
70.9245  -1.42094
0  1
-26.0224  65.8033
0  1
43.9643  -55.5376
0  1
37.041  60.0294
0  1
-69.4058  12.3096
0  1
-30.6423  -63.7079
0  1
39.2818  58.6261
0  1
49.3004  50.7364
0  1
25.2939  -66.0789
0  1
1.00438  -70.6331
0  1
36.4769  -60.4432
0  1
-57.469  -40.9513
0  1
27.2375  65.2981
0  1
10.9758  69.6974
0  1
30.6096  -63.9625
0  1
-55.8609  -43.2688
0  1
-69.3215  -13.6232
0  1
51.6546  47.9312
0  1
67.9914  18.9231
0  1
53.1313  -46.5507
0  1
-70.1463  -8.2019
0  1
-64.537  28.835
0  1
70.2676  -9.48043
0  1
41.2696  57.5337
0  1
13.0028  -69.5238
0  1
9.43954  -70.1333
0  1
29.7422  -64.5544
0  1
16.5203  -68.6637
0  1
68.1877  -17.8035
0  1
-51.6545  -48.4584
0  1
8.30979  69.9807
0  1
39.2867  58.8937
0  1
-61.8427  -34.5761
0  1
-54.7392  44.5906
0  1
-12.7035  -69.5747
0  1
-65.5783  -25.8637
0  1
28.1407  64.6158
0  1
-19.3046  -67.7554
0  1
-68.6002  17.4445
0  1
68.4038  -17.1484
0  1
-3.31306  -70.5638
0  1
-4.71308  -70.2691
0  1
-68.826  14.2325
0  1
33.4101  62.4206
0  1
-68.6075  -16.8238
0  1
69.5521  -12.8822
0  1
50.8279  49.3041
0  1
-62.387  33.3266
0  1
10.5911  69.8206
0  1
26.6418  -65.497
0  1
7.14396  -70.1492
0  1
-52.4928  -47.0222
0  1
-60.7491  -35.614
0  1
53.3365  -46.4311
0  1
70.6487  3.11021
0  1
-69.6547  12.7642
0  1
70.8087  -3.23056
0  1
27.5594  -64.7413
0  1
33.9783  62.1292
0  1
-5.0257  70.1259
0  1
69.909  10.9785
0  1
-20.296  -67.6991
0  1
-60.4645  36.1142
0  1
31.372  63.441
0  1
-68.8662  15.8445
0  1
51.9303  -47.9291
0  1
70.2829  7.54806
0  1
-62.4329  -32.9239
0  1
-69.1969  13.7759
0  1
-14.5425  -69.3214
0  1
14.2524  68.9903
0  1
-50.0479  49.8593
0  1
-70.9013  2.4754
0  1
14.3129  69.471
0  1
11.2149  -69.9384
0  1
-68.9204  -16.1475
0  1
62.4396  33.8587
0  1
-47.0339  -52.8445
0  1
70.019  -10.8474
0  1
-66.5693  -22.6015
0  1
-4.41615  -70.6819
0  1
-69.66  13.0861
0  1
-55.8191  -42.5758
0  1
23.221  -66.5108
0  1
60.8292  -36.4756
0  1
-70.5757  -1.49323
0  1
-33.3433  62.5085
0  1
-68.4243  -17.7838
0  1
37.5098  60.0295
0  1
-59.4412  -38.5867
0  1
-66.7523  -23.3332
0  1
16.7702  68.3069
0  1
-15.3599  -68.7225
0  1
54.0106  45.2816
0  1
-22.9018  66.7916
0  1
67.6604  20.3676
0  1
58.6355  39.3152
0  1
-63.0859  31.9922
0  1
2.99918  70.4917
0  1
-69.0507  13.3451
0  1
-12.3414  -69.686
0  1
-59.2961  38.7394
0  1
62.1285  33.3497
0  1
26.083  65.8121
0  1
61.3912  -35.2053
0  1
-45.398  -54.013
0  1
48.154  -52.2278
0  1
-59.7284  -37.5027
0  1
12.578  69.4675
0  1
2.9162  70.8243
0  1
67.4012  21.669
0  1
10.5829  69.7677
0  1
-70.471  8.88344
0  1
-64.5712  29.0793
0  1
-62.1902  -32.9917
0  1
42.072  56.8278
0  1
-69.0261  -14.9362
0  1
62.7633  -32.5227
0  1
65.2211  -27.4472
0  1
-45.9318  -53.8574
0  1
-28.5759  -64.7533
0  1
-69.382  11.2724
0  1
-70.8594  -0.341542
0  1
-6.39371  70.2746
0  1
-58.0815  -39.9417
0  1
70.1842  -9.78124
0  1
45.3496  -53.8167
0  1
-25.9512  66.0905
0  1
69.4039  -12.3477
0  1
66.1063  24.1204
0  1
70.3847  7.50993
0  1
66.7631  22.9416
0  1
1.3104  -70.7131
0  1
-45.8215  -54.0429
0  1
-70.1333  -10.223
0  1
37.5033  -59.9093
0  1
62.6279  -32.9701
0  1
-48.8513  -50.8687
0  1
-28.8119  -64.5616
0  1
68.7798  -14.6073
0  1
69.0091  15.3188
0  1
-42.6001  -56.7143
0  1
-55.5093  44.1588
0  1
1.13807  -70.6016
0  1
-28.0361  65.2734
0  1
48.7135  51.3902
0  1
58.3697  -39.6599
0  1
-27.4121  64.8362
0  1
-45.8299  -53.5194
0  1
15.2756  68.6117
0  1
-18.4323  -68.3287
0  1
41.3761  -57.5132
0  1
-46.5969  53.3361
0  1
-25.2238  65.9878
0  1
70.1461  6.82042
0  1
59.49  38.5641
0  1
22.0805  67.1604
0  1
70.0991  -6.39649
0  1
-55.4924  -43.1101
0  1
15.47  68.9832
0  1
52.0867  47.7652
0  1
2.92175  -70.7662
0  1
-48.15  -51.6389
0  1
-43.63  55.2442
0  1
70.5031  2.95318
0  1
-64.737  -29.108
0  1
-70.4813  2.1469
0  1
-68.0456  19.102
0  1
70.6716  -6.37333
0  1
-51.8954  -47.6133
0  1
56.1511  -42.8576
0  1
-70.3932  -6.64886
0  1
13.7484  -69.5087
0  1
-60.6314  -36.7474
0  1
-27.3218  -65.2522
0  1
65.9552  -25.6864
0  1
25.7892  66.0245
0  1
68.2566  18.3532
0  1
-62.7478  -32.7636
0  1
-19.3557  -67.8813
0  1
-3.35252  70.3981
0  1
62.7768  32.1998
0  1
-66.2335  -25.2096
0  1
43.9983  54.9762
0  1
67.6032  -20.1906
0  1
50.4595  49.3193
0  1
