           W735       0.368951        2138.67      0.0270787              0        749.727        3589.74
           W734       0.367432        2138.86       0.024397              0        863.964        4136.71
           W728       0.244182        2138.68      0.0294009              0        1269.98        6080.74
           W725       0.275291        2137.76       0.029744              0         926.02        4433.84
           W724       0.277333        2137.32      0.0336799              0        1139.74        5457.15
           W722        0.27927        2136.27      0.0326972              0        1339.31        6412.71
           W718        0.28129        2133.43      0.0391053              0        1234.83        5912.45
           W716       0.344804        2131.65      0.0359727              0        1268.47         6073.5
           W714       0.260307        2130.83      0.0394994              0        1508.37        7222.16
           W709        0.26573        2135.17      0.0352952              0        1244.41        5958.32
           W702       0.256163        2138.66      0.0249512              0        1218.99        5836.59
           W699       0.299792        2139.23      0.0198547              0        787.911        3772.56
           W697       0.427207         2139.3     0.00824361              0        612.304        2931.75
           W830       0.280609        2137.58      0.0328267              0        1138.16        5449.56
           W695       0.315935        2139.11       0.018174              0        1309.82        6271.51
           W692       0.287439        2138.37      0.0312553              0        1327.21        6354.76
           G848       0.936431        2114.09      0.0891418              0          612.8        2934.12
           W691       0.312967           2138      0.0325153              0        1161.26        5560.19
           G861       0.552785        2117.36      0.0666055              0        1614.39        7729.79
           W687       0.273638         2135.9      0.0307235              0        851.822        4078.57
           W506       0.321856        2134.58      0.0309177              0         1463.4        7006.84
           W683       0.301286        2132.81      0.0361535              0         1201.3        5751.89
           W675       0.282735        2135.35      0.0296848              0        1373.32        6575.52
           W672       0.358797        2137.22      0.0318366              0        533.435        2554.11
           W173       0.339641        2129.06      0.0303971              0        1056.12        5056.78
           W670       0.358076        2138.16      0.0312336              0        952.725         4561.7
           W720       0.300789        2134.97      0.0325713              0        638.331        3056.36
           W669       0.300275        2138.53      0.0278972              0        1430.12        6847.49
           W887       0.281233        2130.44      0.0320115              0        1313.18        6287.57
           W664       0.312221        2139.48      0.0149499              0        557.293        2668.35
           G816       0.663125        2114.48      0.0738966              0        647.638        3100.93
           W663        0.27604        2139.48      0.0402568              0         182.15        872.143
           W662       0.265742        2139.42      0.0568552              0        1142.24        5469.13
           W807       0.341552        2136.62      0.0309982              0         689.66        3302.13
           W658        0.38458        2138.56      0.0313644              0        780.014        3734.75
           W656       0.295017        2137.75      0.0335034              0        751.274        3597.14
           W655       0.252005        2137.26      0.0296518              0        1614.36        7729.63
           W651       0.309631        2134.66       0.031239              0        1141.93        5467.62
           W649         0.3054        2132.99      0.0354046              0        1567.98        7507.56
           G185        0.45403        2119.73      0.0103233              0        1476.81        7071.07
           W642       0.256864        2134.72      0.0275072              0        1059.94        5075.03
           W641       0.251265        2135.47      0.0317161              0        2002.92        9590.09
           W638       0.352721        2137.34      0.0382066              0        792.154        3792.87
           G101       0.420748        2123.38      0.0316754              0        3056.69        14635.6
           W635       0.341222        2138.65      0.0300224              0        563.929        2700.12
           W629       0.276959         2139.6              0              0        1439.78        6893.72
           W624       0.311854        2138.68      0.0305987              0        1443.33        6910.72
           W622       0.326478        2137.87         0.0347              0        1396.39        6685.97
            W49        0.41138        2131.98      0.0410862              0        687.024        3289.51
           W615       0.323211        2133.11      0.0344969              0        364.682        1746.12
           W612       0.282148        2131.19      0.0431023              0        1249.13        5980.92
           W609       0.308198        2133.98      0.0371006              0        1132.87        5424.23
          W1014       0.297396        2131.45      0.0236044              0        910.853        4361.21
           W608       0.341454        2134.78      0.0373777              0        1341.89        6425.04
           W605       0.354529        2136.84      0.0385953              0        946.903        4533.83
           G898       0.572468        2102.17      0.0748099              0        1121.99        5372.15
           W634       0.375548        2138.97      0.0189644              0        778.236        3726.24
           W604       0.395964         2137.4      0.0365891              0        705.436        3377.67
           W599       0.353572        2139.28     0.00696176              0         1112.6        5327.18
           W592       0.395692        2139.29      0.0192764              0        713.724        3417.35
           W589       0.359627        2138.36      0.0318443              0         1184.6        5671.94
           W956       0.256151        2130.01      0.0344445              0        1064.72        5097.92
           W588       0.318181        2137.93      0.0343103              0        701.377        3358.23
           W586       0.258175        2136.88      0.0348498              0        1151.22        5512.09
           W580       0.315719        2132.24      0.0375934              0        813.278        3894.02
           W576       0.349491         2133.1      0.0484302              0        1156.82        5538.94
            G67       0.512156         2115.8      0.0639263              0        1966.74        9416.87
           W573       0.400006        2135.52      0.0338855              0        943.262        4516.39
           W572       0.325289        2136.21      0.0306577              0        962.727        4609.59
           W571       0.276339        2136.83      0.0416879              0        1191.22        5703.63
           W688       0.330539        2136.52      0.0324419              0        1012.42        4847.51
           W569       0.271943        2137.89      0.0419471              0        1050.37        5029.24
           W862       0.250906        2136.53      0.0295768              0        946.446        4531.63
           W566        0.37417        2139.02      0.0188161              0        464.709        2225.05
           W564       0.285808        2139.46     -0.0110649              0        951.296        4554.86
           W558       0.404487        2139.29      0.0127516              0        771.342        3693.23
           W555       0.290932        2138.36      0.0318901              0        1091.84        5227.78
           W554       0.342702        2137.92       0.039151              0        716.053         3428.5
           W551       0.357743        2136.25      0.0340755              0        944.221        4520.98
           W547       0.344622        2133.16      0.0382573              0        1166.79        5586.65
           W546       0.334744        2132.24      0.0373259              0        1003.88        4806.63
           W545       0.338528        2131.26      0.0421114              0        697.254        3338.49
           W544       0.277226        2131.12      0.0410139              0        1086.05        5200.06
           W674       0.267291        2136.03      0.0260798              0        1206.19        5775.31
           W542       0.306148        2133.04      0.0392523              0        1564.12         7489.1
           W585       0.346213        2136.26      0.0358158              0        907.378        4344.57
           W537       0.382963        2136.77      0.0320339              0        1004.01        4807.27
           W682       0.337978        2131.89      0.0327273              0        1066.16        5104.81
           W533        0.50879        2138.64      0.0265594              0        743.699        3560.87
           W529       0.369967        2139.52              0              0        443.502        2123.51
           W525       0.407943        2139.41      0.0466495              0        636.572        3047.94
           W617       0.350262        2134.78      0.0325068              0         1168.6        5595.32
           W514       0.282334        2133.96      0.0395866              0        1373.94        6578.49
           G122       0.504896        2109.73      0.0881381              0        1115.93        5343.13
            W89       0.370215        2132.71      0.0389032              0        901.036        4314.21
           W510       0.351141        2130.99      0.0389068              0        1135.91        5438.82
           W509       0.373918        2131.98      0.0329978              0        1195.19        5722.64
            G14       0.616983        2116.92      0.0629405              0        1415.39        6776.98
           W503       0.332245        2136.64      0.0337507              0        1237.83        5926.79
           W496       0.370052        2139.27       0.013856              0        697.047         3337.5
           W553       0.295678        2137.43      0.0320271              0        1424.13         6818.8
           W494       0.395172        2139.46        0.02529              0        170.459        816.167
           W492        0.34006         2139.4     0.00675054              0         904.63        4331.42
           W491       0.354358        2139.28     0.00917448              0        811.097        3883.58
           W484        0.35344        2136.68      0.0323935              0        664.776        3182.99
           W481       0.397653        2134.64      0.0383376              0        1022.79        4897.16
           W479       0.357735        2132.97      0.0382171              0        956.097        4577.84
           W472       0.356153        2134.39      0.0357239              0        1014.44        4857.19
           W471       0.333042        2135.14      0.0345331              0        813.079        3893.07
           W469       0.347349        2136.45      0.0379894              0        1194.87         5721.1
           W550       0.326788        2135.57      0.0360085              0        1204.31        5766.33
           W465       0.283608        2138.32      0.0308528              0        1223.97        5860.42
           G849       0.859469        2115.56      0.0664701              0        2069.06        9906.77
           W460        0.39234        2139.27      0.0137947              0        937.997        4491.18
           W201       0.383768        2129.86       0.035945              0        1224.71        5863.98
           W458        0.34231        2139.21      0.0152333              0        1104.65        5289.14
           G476       0.422578        2127.51     -0.0331926              0        2893.46        13854.1
           W457       0.384066        2139.09      0.0231582              0        946.654        4532.63
           W456       0.264093         2138.9       0.027156              0         896.23         4291.2
           W453       0.406986        2137.97      0.0291258              0        736.304        3525.46
           W452       0.251117        2137.54       0.039606              0           1336        6396.82
           W451       0.353436        2137.04      0.0371015              0        1161.21        5559.92
           W450       0.524404        2136.49      0.0320969              0        739.796        3542.19
           W390       0.376743        2138.64      0.0363337              0        792.461        3794.35
           W447       0.271754        2134.45      0.0340121              0        1292.28         6187.5
          W1034       0.286716         2133.7      0.0346244              0        1361.71        6519.95
           W441       0.309149        2131.54      0.0397409              0        1438.72        6888.67
           W727       0.272307        2138.44      0.0355651              0        1129.69        5409.02
           W440       0.341628        2132.47      0.0367216              0        1012.48        4847.79
           W567       0.397207        2138.71      0.0289991              0        1156.79        5538.75
           W855       0.273085        2132.65      0.0329866              0        1022.63        4896.42
           W611       0.360453        2132.18      0.0361959              0        1378.85        6602.03
           W435       0.281463         2136.2      0.0309461              0        1338.14        6407.09
           W630        0.33888         2139.6              0              0        915.701        4384.43
           W433       0.374485        2137.26      0.0310394              0        1077.83        5160.73
           W721       0.289701        2135.65      0.0348068              0        885.181        4238.29
           W432       0.302892        2137.69      0.0321134              0        1105.56        5293.49
           W802       0.328268        2138.18      0.0341773              0        559.463        2678.74
           W429       0.397089        2138.63      0.0321768              0        1003.28        4803.74
           W698       0.347209         2139.3      0.0134211              0        843.761        4039.97
           W428       0.358193        2138.82      0.0250766              0        1023.31        4899.65
           W427       0.404643        2138.95      0.0288938              0         658.08        3150.92
           W421       0.302762         2138.4      0.0313901              0        952.964        4562.85
           W645       0.291472        2132.12      0.0348937              0        1950.66        9339.87
           W418       0.345638        2137.29      0.0335659              0        1165.95        5582.63
           W414       0.349358        2134.94      0.0345234              0        1196.61        5729.45
           W413       0.342082         2134.2      0.0335753              0        1294.56        6198.44
           W412       0.381023        2133.39      0.0395163              0        839.654        4020.31
           W299       0.268068        2134.57      0.0376538              0        1355.66        6490.96
           W409       0.333252        2130.63      0.0325708              0        1178.47        5642.56
           W406       0.351636        2132.16      0.0334893              0        988.432        4732.67
           W405       0.316727        2133.03      0.0354333              0        897.457        4297.07
           W397       0.306508        2137.75      0.0308386              0        743.899        3561.83
           W396       0.326619        2138.07      0.0317651              0        868.983        4160.74
           W394        0.31592        2138.51      0.0336841              0        984.963        4716.06
           W654       0.276843         2136.7      0.0301908              0        1631.59        7812.12
           W391       0.342064         2138.7      0.0337635              0        1131.16        5416.05
           W389       0.319813        2138.52        0.03335              0        1007.29        4822.97
           W388       0.311414        2138.33      0.0338844              0         925.44        4431.06
           W360       0.326728        2138.13       0.033576              0         937.48        4488.71
           W387       0.353192        2138.09      0.0318311              0        994.531        4761.87
           W385       0.370254        2137.41      0.0325858              0        831.625        3981.87
           W382       0.337682        2135.92      0.0353047              0        820.404        3928.14
           W623        0.32718         2138.3      0.0332902              0        1072.86        5136.92
           W380       0.266839        2134.62      0.0377577              0        1204.56        5767.48
           W379       0.404922        2133.88      0.0345483              0        633.435        3032.92
           W113       0.332366        2132.67      0.0386632              0        680.853        3259.96
           G742       0.712144        2125.76      0.0617771              0        1147.52        5494.41
           W378       0.368725        2133.08      0.0328568              0        826.016        3955.01
           W375       0.316734        2130.31      0.0397279              0        1076.21        5152.94
           W952       0.238491        2127.86      0.0320267              0         1434.3        6867.53
           W970       0.309127         2135.6      0.0308853              0        1009.79        4834.91
           W370       0.293905        2133.46      0.0349302              0        1446.06        6923.82
           W369       0.334073         2134.2      0.0336008              0        1234.46        5910.64
           W366       0.332125        2136.07      0.0405025              0        1476.57         7069.9
           W365       0.313436        2136.57      0.0332965              0          484.6        2320.29
           W539         0.3024        2135.46      0.0322544              0        1540.16        7374.36
           W358       0.315193        2138.32      0.0320247              0        942.144        4511.03
           W470       0.340002        2135.82      0.0328239              0        1360.91         6516.1
           W350       0.329795         2136.6      0.0332044              0        959.933        4596.21
           W349       0.293269         2136.1       0.029947              0        655.047         3136.4
           W345       0.393508        2133.51      0.0295771              0        873.707        4183.36
           W344       0.375867        2132.71      0.0186346              0        883.896        4232.14
           W342       0.410257        2130.92      0.0430102              0        411.605        1970.79
           W340       0.274473        2129.44      0.0374334              0        1144.98        5482.22
           W415       0.351869        2135.62      0.0321784              0        1040.84        4983.61
           W333       0.291103        2135.07      0.0339076              0        814.605        3900.37
           W367       0.303739        2135.51      0.0407088              0        1223.41        5857.77
           W332       0.284416        2135.63      0.0312917              0        1393.95         6674.3
           W420       0.389418        2138.09      0.0297095              0        756.489        3622.11
           W407       0.366827        2131.23      0.0355882              0        951.713        4556.86
           W327       0.309936         2137.5      0.0343769              0        1103.54        5283.81
           W325       0.345839        2137.82      0.0366322              0        1159.92        5553.78
           W330       0.282984        2136.56      0.0358856              0        1259.77        6031.86
           W988       0.375462        2127.51       0.047013              0        307.337        1471.54
          W1019       0.283879        2127.44      0.0366152              0        1415.24        6776.24
           W322       0.292094        2137.82      0.0423317              0        809.244        3874.71
           W454       0.355982        2138.34      0.0294202              0        241.992        1158.67
           W320       0.313798        2137.52      0.0288435              0        986.342        4722.66
           W313       0.292209        2134.49      0.0229438              0        742.696        3556.07
           W310        0.34834        2132.27      0.0355984              0        625.692        2995.85
           W309       0.329644        2131.41      0.0388999              0         1013.6        4853.16
           W306       0.320924        2128.95      0.0369138              0        430.378        2060.67
           W300        0.35646        2133.95      0.0348595              0        1051.34        5033.86
           W437       0.344093        2134.89      0.0355628              0        659.069        3155.66
           W294       0.340953        2136.75       0.044055              0        550.943        2637.94
           W459       0.372517        2139.27      0.0188188              0        732.364         3506.6
           W292       0.377277        2137.19      0.0332543              0        931.586        4460.49
           W578       0.293142        2131.19      0.0422972              0        650.261        3113.48
           W291       0.265169        2137.32      0.0457446              0        1231.43        5896.13
           W652       0.270727         2135.4      0.0347554              0        700.612        3354.57
