        1.17551       0.131587        2096.83       0.387383
        1.18331         0.1087        2099.54     0.00218221
        1.16886      0.0256916        2102.06     0.00437136
        1.16836       0.010806        2104.39     0.00971748
        1.24587      0.0619896        2106.53    -0.00793439
        1.16653      0.0465513        2108.48      0.0203091
        1.21771       0.061511        2110.23   -0.000246833
        1.17025       0.094526        2111.78      0.0148427
        1.17242       0.039287        2113.14      0.0160189
        1.19352      0.0380397         2114.3     0.00654599
        1.21496      0.0412132        2115.26     0.00380174
        1.20376      0.0205801        2116.01     0.00419922
        1.17733      0.0254205        2116.57       0.012973
        1.18302     -0.0007357        2116.92      0.0176896
        1.19029      0.0289069        2117.06      0.0167039
        1.16999      0.0235323        2117.01      0.0274437
        1.20598      0.0852978        2116.75      0.0101332
        1.18844       0.000425        2116.29     0.00779679
        1.20662       0.104947        2115.62     0.00914611
         1.1575        -0.0029        2114.76      0.0156782
        1.22951       0.122271        2113.69        0.01097
        1.17451       0.121397        2112.42       0.021931
        1.17897      0.0365828        2110.96      0.0168335
        1.30002       0.165776        2109.29      0.0075669
        1.20699      0.0217144        2108.87      0.0106919
        1.21738        0.13606        2106.81      0.0228926
        1.16806       0.052724        2104.56      0.0317136
        1.23196       0.171124        2102.12     0.00876847
        1.23371       0.102541        2099.49       0.010878
        1.28779              0        2096.67          2.379
        1.19498      0.0677494        2099.65     -0.0127626
        1.06034      0.0095856        2102.37      0.0306885
        1.05588      0.0198342         2104.9      0.0354005
        1.03922       0.039433        2107.24      0.0412615
        1.04805      0.0027645        2109.39       0.035983
        1.04179      0.0220735        2111.35      0.0400231
        1.04366      0.0312366        2113.11      0.0367096
        1.04352      0.0441086        2114.67       0.032742
        1.04325      0.0673225        2116.03      0.0303513
        1.04554      0.0920127         2117.2      0.0281405
        1.02936      0.0902898        2118.16      0.0321929
        1.04932      0.0442555        2118.92      0.0307864
        1.04648      0.0275223        2119.47      0.0304744
        1.04673      0.0693788        2119.83      0.0359489
        1.04783     -0.0011162        2119.97      0.0337161
        1.05133      0.0383494        2119.92      0.0371392
        1.05144      0.0451442        2119.66       0.029872
        1.04068      0.0617055        2119.19      0.0314909
        1.04017       0.031811        2118.53       0.032343
        1.04745      0.0140771        2117.66       0.031822
        1.04293      0.0567479        2116.58      0.0320121
        1.05419      0.0299142        2115.31      0.0331973
         1.0385      0.0958733        2113.84      0.0413516
         1.0433      0.0240457        2112.17      0.0422858
         1.0504      0.0270693        2111.64      0.0466234
        1.04967      0.0357418        2109.58      0.0598093
        1.05796      0.0196119        2107.31      0.0635194
         1.0609      0.0386829        2104.86      0.0526145
        1.05261       0.038464        2102.22      0.0494247
        1.19933         0.0294        2099.39      0.0120409
         1.2091     -0.0437933        2102.28     -0.0130571
        1.04237      0.0866776        2105.01      0.0390898
        1.04058      0.0024748        2107.55      0.0441621
        1.04328      0.0549754         2109.9      0.0428344
        1.04457      0.0600056        2112.06      0.0388578
        1.05065      0.0584266        2114.03      0.0352374
        1.04321      0.0218563         2115.8      0.0347458
         1.0481      0.0288829        2117.37      0.0322319
        1.04332      0.0598285        2118.73      0.0318853
        1.04881       0.039623         2119.9      0.0295392
        1.04733      0.0320894        2120.87       0.030819
        1.04681      0.0413159        2121.63      0.0292674
        1.04721      0.0446083        2122.19      0.0274757
        1.04161      0.0738157        2122.54      0.0350868
        1.04489      0.0269848        2122.69      0.0321799
        1.04144       0.087267        2122.64      0.0358498
        1.04203      0.0818085        2122.37      0.0335006
        1.04272       0.026333        2121.91      0.0319966
        1.04593      0.0117228        2121.24      0.0309738
        1.04257      0.0224244        2120.36      0.0328303
        1.04752      0.0349313        2119.29      0.0315112
        1.04137      0.0853741        2118.01      0.0349855
        1.05045      0.0343285        2116.53      0.0345607
        1.04911      0.0420035        2114.85      0.0431113
        1.05098      0.0008163        2114.23      0.0471508
        1.05286      0.0315453        2112.15      0.0543754
        1.05553      0.0174195        2109.88       0.056728
        1.05986      0.0182186        2107.42      0.0595874
