        1.20516      0.0148955        1.13626        0.11919        1.31967      0.0222985        1.31967              0
        1.18917       0.054409        1.08573      -0.017142         1.1945       0.124426         1.1945              0
        1.12302     -0.0473464         1.0857       0.061763         1.1585      0.0113764        1.28741       0.270421
        1.14715      0.0014251         1.1336      -0.024429        1.17308      -0.015069        1.27295       0.245846
        1.17779      0.0392332        1.14367       0.022995        1.18993      0.0732432        1.16601       0.005906
        1.13531      -0.003631        1.15074      -0.006482        1.14144      0.0390893        1.17867      -0.028631
        1.16864      0.0065147        1.15402      -0.018844        1.19396      0.0672477        1.21422       -0.00473
        1.17111       0.131142        1.17222      -0.012232        1.20103      0.0815626        1.17402         0.0046
        1.14466      0.0331145        1.14798      -0.026353        1.14209      0.0321715        1.22737        0.01663
        1.15371      0.0255329        1.14158      -0.025501         1.1948      0.0543939         1.1625      -0.030339
        1.13908       0.074453        1.16317      -0.018059        1.19011       0.027026        1.19159      -0.000618
        1.13449      0.0032528        1.16054       0.004131        1.15904      0.0117858        1.22544       0.027337
        1.13364      0.0203135        1.16036       0.024576        1.16956      0.0212306        1.21523       0.023684
        1.16831      0.0234032        1.18543       0.000848        1.15086     -0.0168985        1.22787       0.041888
        1.13962      0.0351739        1.18455       0.003479        1.17146      0.0224779        1.20405      -0.002438
         1.1256      0.0800768         1.1881       0.056003        1.14841      0.0209598        1.24951       0.059085
        1.16833       0.022842          1.159       0.017755        1.18694       0.057955        1.18869       0.047363
        1.15497       0.046758        1.18472        0.09572        1.17821       0.023993        1.27097       0.064539
        1.19883      0.0590773        1.15775       0.030847         1.1842      0.0568603        1.21204       0.065113
        1.15157      0.0134714        1.15468       0.023757        1.16648      0.0213145        1.19725       -0.01706
        1.19705       0.028858        1.13247      -0.045127        1.19374       0.106504         1.2041       0.017455
        1.16107      0.0777323        1.19872      -0.018533        1.17704      0.0391783        1.18083       0.064218
        1.18144      0.0278059        1.16257       -0.00037        1.18702      0.0602759        1.24452       0.032149
        1.29193      0.0613381        1.16593        0.01206        1.30446      0.0802711        1.23935       0.004613
        1.14975     -0.0001779        1.13019         0.0006        1.19428      0.0122625        1.23985        0.03013
        1.13168      0.0658984        1.11172       0.013132        1.19793        0.08577         1.2858        0.10915
        1.16137      0.0151429        1.12382       0.071084        1.16259      0.0129229        1.50756       0.135202
        1.15607       0.058803        1.10889       0.047923        1.16674      0.0626496       0.945264       0.473807
        1.18453      0.0543688        1.15172       0.094784        1.28808      0.0571448        1.28808              0
        1.21006     -0.0033451        1.24038       -0.20685        1.30272      0.0797999        1.30272              0
        1.14886      0.0775298        1.06401       0.120626        1.19967      0.0572558        1.19967              0
        1.05028     0.00973678        1.08546       0.037414        1.04864     0.00787658        1.05666       0.111223
        1.05666      0.0157459        1.10052      -0.031663        1.05265     0.00645536        1.10445      -0.003731
        1.03669      0.0185459        1.09241      -0.007163        1.03255      0.0187279        1.08816       0.009978
        1.02753     0.00714411        1.09676      -0.021114        1.05136    -0.00666079        1.14577      -0.028653
        1.04047      0.0332244        1.08678       -0.00868        1.03815      0.0179392        1.12687        0.00099
        1.04217      0.0151898        1.08057      -0.020261        1.04431      0.0156617        1.12202       0.012329
         1.0401      0.0256699        1.08431       0.007111        1.04508      0.0222001        1.09919      -0.001369
        1.04195      0.0528389        1.08183       -0.00088        1.04541      0.0340893        1.09272       0.004227
        1.03838      0.0809524        1.07258       0.014987        1.04851      0.0524245        1.09264       0.020966
        1.03386      0.0531369        1.08625        -0.0025        1.03462      0.0469602        1.09647       0.023863
        1.04274      0.0431317        1.08373      -0.004913        1.05371      0.0287339        1.10596      -0.021155
        1.04205      0.0436288        1.08478      -0.023012         1.0467      0.0180048        1.09693      -0.023656
        1.03887      0.0469531        1.09875      -0.019144        1.05003      0.0365817         1.1194       0.000784
        1.03919     0.00495404        1.07725      -0.014118        1.04315     0.00307594        1.10627      -0.010091
        1.05225      0.0058987        1.09982      -0.006956        1.05518      0.0178865        1.12608      -0.039315
        1.04167      0.0298163        1.07253      -0.010125        1.05011       0.014927        1.09586       0.005566
        1.04128      0.0313213        1.08113       0.019871        1.04113      0.0318023        1.08857       0.000287
        1.04097      0.0324968        1.07479       -0.01602        1.03356      0.0330229        1.10199      -0.019831
        1.03936      0.0128916        1.07952      -0.014401        1.04401      0.0101198        1.11146      -0.012932
        1.03279      0.0457428        1.08329      -0.014842        1.04985      0.0394691        1.10452      -0.011714
        1.04913      0.0318963        1.06464       0.013237        1.03325      0.0300264        1.10132       0.008369
         1.0203      0.0578482        1.09802       0.011042        1.04773       0.035391        1.12337       0.011696
        1.04745     -0.0141258        1.09836      -0.011075        1.03276     0.00564396        1.11241       0.011362
         1.0495     0.00709166        1.11157      -0.028425         1.0466     0.00654046        1.12669      -0.010683
        1.05545      0.0007787        1.12462      -0.027726        1.05379      0.0241952         1.1663       -0.00298
        1.05119      0.0268847        1.13814       -0.03082        1.06187    -0.00340101        1.20046      -0.003758
        1.03514       0.109354        1.11437       0.040538        1.05767     0.00818248        1.21644       0.238378
         1.0548      0.0046432        1.13342       0.005116        1.04356     0.00103652        1.13126      -0.010805
        1.15603       0.022586          1.009       0.034261        1.20467       0.014861        1.20467              0
        1.17348      0.0446476        1.09526       0.034022        1.17701     0.00601438        1.17701              0
        1.03116      0.0462638        1.10722       0.005119         1.0463       0.043757        1.09665       -0.02706
         1.0366      0.0183714        1.09372       0.003709        1.03488    -0.00203877        1.11968      -0.001238
        1.04165      0.0347777        1.08311       0.003997           1.03      0.0366711        1.11129       0.016684
        1.04101      0.0513079        1.08173      -0.008823        1.05793      0.0407773        1.11299       0.046101
        1.04252       0.048293        1.07998      -0.010054        1.03418      0.0351655        1.10818      -0.008531
        1.02005      0.0280891        1.07325      -0.004895        1.04342     0.00909432         1.1088      -0.003321
        1.04285      0.0227886        1.06788      -0.015815        1.04008       0.024382        1.09717      -0.015086
        1.01212      0.0576215        1.06797       0.000142        1.03147      0.0430551        1.08608      -0.003718
        1.03815      0.0407191        1.07133      -0.010101        1.05312      0.0268475        1.10074      -0.012157
        1.03784      0.0221278        1.06008      -0.006192        1.04075      0.0169272        1.10264      -0.017838
        1.03219      0.0326984        1.06712       -0.01429        1.04352      0.0236887        1.09317      -0.005458
        1.03957       0.029889        1.06368      -0.001481        1.04042      0.0280775        1.09217       0.003679
         1.0185      0.0495731        1.08684        0.00485         1.0363      0.0418494        1.10081       0.000508
        1.03679      0.0054963        1.07824       0.000535        1.04104      0.0150291        1.09361      -0.007553
        1.03332      0.0791753        1.08694      -0.006015        1.03953      0.0605623        1.09999      -0.006937
        1.01655       0.066272        1.06859       0.017025        1.02593      0.0449183        1.08853       0.021777
        1.03632      0.0153092        1.05542       0.000808        1.04656      0.0133024        1.08832         0.0101
        1.02608      0.0112542        1.06434      -0.015257        1.04337     0.00919603        1.09783      -0.013168
        1.04846      0.0059291        1.06958      -0.005879        1.04266      0.0169458        1.10105       -0.00035
         1.0447      0.0404425        1.06495      -0.014443        1.04506      0.0226248        1.09819       0.008569
        1.02329      0.0645477        1.07668      -0.019222        1.04523      0.0420725        1.10772        0.00119
        1.03973      0.0320302        1.08752       0.015664        1.04211      0.0274035        1.09877      -0.000133
        1.02022       0.047765        1.09605      -0.015851        1.05047      0.0264953        1.12823      -0.022984
